message_id,student_id,created_at,channel,program,unit_code,week,text,label
2459796a-5885-4daf-88d1-0557107eb13f,S000024,2026-03-10T03:19:00+00:00,email,Adult Education (Short Course),DAT205,7,I’m really behind in week 7 and I don’t think I can catch up. Can someone help me make a plan?,1
13a048bc-ded8-4e93-9430-e715c73dec4c,S000036,2026-03-10T06:38:00+00:00,email,Adult Education (Short Course),IT686,4,I failed to attach my file last time; can I resubmit the correct document?,0
3ca72742-85ed-4d71-9b91-e838b0f9fa9f,S000085,2026-03-10T09:36:00+00:00,chat,Bachelor (IT),COM314,6,I’m getting an error when uploading my file—any tips?,0
a77ef893-fefd-44e4-b406-40cd72e878cd,S000071,2026-03-10T12:53:00+00:00,lms_forum,Bachelor (Business),IT558,10,I failed group project and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
b8009b5f-e5ce-4e3e-8a6d-bc706fa0e49d,S000194,2026-03-10T15:14:00+00:00,email,Bachelor (IT),BUS251,12,I’m struggling to understand the lectures and I’m too far behind to participate in tutorials.,1
3e90ec40-f414-4b5c-947a-70d3d4b4caaa,S000111,2026-03-10T18:18:00+00:00,lms_forum,Graduate Certificate (Data),IT115,7,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
4120e947-9a40-4b7b-90bc-6ae2cb2751d5,S000049,2026-03-10T21:15:00+00:00,chat,Bachelor (Business),COM603,1,Can you confirm the due date for capstone submission in week 1?,0
9387f3f2-ebf7-4b86-9121-4233aabec724,S000034,2026-03-11T00:39:00+00:00,support_ticket,Graduate Certificate (Data),IT294,9,I failed to attach my file last time; can I resubmit the correct document?,0
98d569da-ccb2-4087-8340-88cf80a226b6,S000167,2026-03-11T03:47:00+00:00,lms_forum,Bachelor (IT),EDU302,11,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
b3dc0d9b-1381-443b-9586-ba20f2c6a274,S000029,2026-03-11T06:39:00+00:00,support_ticket,Bachelor (IT),IT341,8,Is there an extension process for final assessment?,0
75f4ee9a-8c5e-4ffc-995e-7b3ec70dae89,S000140,2026-03-11T09:51:00+00:00,email,Graduate Certificate (Data),IT475,2,Can someone explain question 3 on the practice quiz?,0
7a0b4718-d783-4fb3-830a-96806b1cfe6d,S000190,2026-03-11T12:02:00+00:00,lms_forum,Bachelor (Business),IT666,3,What’s the format for the weekly reflection?,0
c1a6137d-e1ea-4da1-be02-649512d57c18,S000046,2026-03-11T15:26:00+00:00,lms_forum,Micro-credential (Cybersecurity),EDU448,3,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
fe4fe305-0e77-4de1-9450-63bd29af9e03,S000104,2026-03-11T18:07:00+00:00,lms_forum,Bachelor (IT),IT370,11,I failed to attach my file last time; can I resubmit the correct document?,0
f5b0a62c-e83c-463b-a94e-0ceb7c18b1a5,S000001,2026-03-11T21:22:00+00:00,lms_forum,Bachelor (IT),DAT403,11,I missed the live session but I’m up to date—where can I find the slides?,0
e7ad4f9e-ccae-455a-b4ab-7c7a8b273929,S000115,2026-03-12T00:13:00+00:00,email,Graduate Certificate (Data),CYS328,8,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
2af23ff5-66f6-4e46-954b-9cddf26ca596,S000070,2026-03-12T03:30:00+00:00,email,Bachelor (Business),BUS219,4,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
986faca7-04cc-4fd4-8123-18e6a735cab6,S000165,2026-03-12T06:05:00+00:00,chat,Bachelor (Business),COM292,6,I failed assignment 2 and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
5da518f5-5f23-43ce-be7c-f73820fe4888,S000062,2026-03-12T09:44:00+00:00,lms_forum,Adult Education (Short Course),EDU337,3,I’m really behind in week 3 and I don’t think I can catch up. Can someone help me make a plan?,1
13f23222-3520-425c-b58d-c15e949b8a52,S000144,2026-03-12T12:13:00+00:00,lms_forum,Adult Education (Short Course),DAT595,5,I missed the live session but I’m up to date—where can I find the slides?,0
d01b4ec1-3aa7-4db2-9a47-1e4f23cf9d65,S000064,2026-03-12T15:04:00+00:00,chat,Graduate Certificate (Data),COM489,9,How do I join a group for the group project?,0
5a26934e-3a71-4e8e-b39f-c52ac9f65149,S000174,2026-03-12T18:32:00+00:00,lms_forum,Bachelor (Business),CYS102,7,I failed to attach my file last time; can I resubmit the correct document?,0
a448ce48-e4e5-425a-be81-a1e7c7696ad8,S000170,2026-03-12T21:39:00+00:00,lms_forum,Bachelor (Business),DAT411,11,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
4256d230-1392-47db-9f05-485bb5d6dfe9,S000061,2026-03-13T00:31:00+00:00,lms_forum,Diploma (Community Services),IT569,6,I’m enjoying the unit so far—thanks for the clear explanations.,0
3f8920fa-0210-4974-9508-2303e54cd9c0,S000116,2026-03-13T03:04:00+00:00,support_ticket,Micro-credential (Cybersecurity),COM551,1,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
ade56655-04b1-45ff-b52c-abb68e29ad69,S000065,2026-03-13T06:15:00+00:00,lms_forum,Adult Education (Short Course),BUS453,7,I failed assignment 2 and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
ffa57e85-8c15-4527-88d6-87e6692829dc,S000065,2026-03-13T09:08:00+00:00,email,Adult Education (Short Course),IT160,4,Is there a recording for this week’s lecture?,0
d5cf17c1-2563-4132-8c57-027f52f1ee0b,S000103,2026-03-13T12:20:00+00:00,support_ticket,Bachelor (Business),EDU650,7,Is there an extension process for weekly reflection?,0
ac1eba6a-5098-445f-b456-e8adb39b5867,S000051,2026-03-13T15:34:00+00:00,support_ticket,Diploma (Community Services),DAT451,3,Is there a recording for this week’s lecture?,0
9517ffc1-1e47-4aec-a384-d2cfc4e696e3,S000031,2026-03-13T18:44:00+00:00,lms_forum,Bachelor (Business),DAT230,9,How do I join a group for the group project?,0
58e2d9b1-8bda-48b5-998a-598b0af800bb,S000079,2026-03-13T21:12:00+00:00,email,Graduate Certificate (Data),EDU107,12,Is there a recording for this week’s lecture?,0
e043c8a0-a43f-48dc-aa3b-920cbc1266a0,S000149,2026-03-14T00:09:00+00:00,lms_forum,Adult Education (Short Course),CYS634,12,How do I join a group for the group project?,0
54949bcf-a64e-4f46-9489-4045c5f0189f,S000146,2026-03-14T03:20:00+00:00,lms_forum,Diploma (Community Services),EDU221,12,Is there a recording for this week’s lecture?,0
2a540602-7fef-4901-8b70-6a9b7d580aeb,S000153,2026-03-14T06:38:00+00:00,lms_forum,Graduate Certificate (Data),CYS268,5,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
5d2aec15-9d74-41e8-bc4c-b9ca55164497,S000099,2026-03-14T09:19:00+00:00,chat,Bachelor (IT),COM298,3,Can you confirm the due date for final assessment in week 3?,0
b81831d1-86bc-4c17-a342-9f8b4da09d61,S000108,2026-03-14T12:51:00+00:00,email,Bachelor (IT),COM277,4,Do we need APA 7th for weekly reflection?,0
9f8d6f1b-efaf-4561-b8ed-a6c4aab3ad06,S000048,2026-03-14T15:38:00+00:00,chat,Graduate Certificate (Data),EDU563,3,Can someone explain question 3 on the practice quiz?,0
1627386c-79b0-4e0a-a6fc-f2ac6bba01d3,S000027,2026-03-14T18:03:00+00:00,email,Micro-credential (Cybersecurity),EDU484,4,I missed the live session but I’m up to date—where can I find the slides?,0
7defea5a-85be-4be2-87dc-2969a20e6bfd,S000142,2026-03-14T21:50:00+00:00,lms_forum,Bachelor (IT),CYS223,12,I missed the live session but I’m up to date—where can I find the slides?,0
ad7b5d28-20d0-42c9-a2d9-ed69fc5fd7bd,S000071,2026-03-15T00:27:00+00:00,chat,Bachelor (Business),IT376,7,I missed the live session but I’m up to date—where can I find the slides?,0
f322f94f-c47b-4947-9249-1cbda41cc9ca,S000138,2026-03-15T03:08:00+00:00,email,Bachelor (IT),IT658,9,Can you confirm the due date for group project in week 9?,0
569e7d4c-b7a6-4a2c-b1be-801cb9f9314b,S000155,2026-03-15T06:14:00+00:00,email,Bachelor (IT),COM654,11,Is there an extension process for quiz 2?,0
ae83fbdf-fb1f-4061-83d9-c1bc2e5c54d2,S000174,2026-03-15T09:49:00+00:00,email,Bachelor (Business),EDU574,7,Do we need APA 7th for weekly reflection?,0
f295092f-30b9-48f2-9368-f974f180ee3f,S000175,2026-03-15T12:49:00+00:00,lms_forum,Adult Education (Short Course),DAT683,8,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
c3b6332b-8ed3-4310-aa98-e45d9a20e18f,S000150,2026-03-15T15:18:00+00:00,email,Adult Education (Short Course),DAT509,2,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
4d870588-f413-49fe-9a03-e357876c82ed,S000098,2026-03-15T18:20:00+00:00,lms_forum,Diploma (Community Services),COM109,6,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
c7ab4b56-7b37-470f-8f67-eba7e930e95f,S000041,2026-03-15T21:53:00+00:00,lms_forum,Micro-credential (Cybersecurity),CYS414,4,I failed final assessment and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
b9f33307-3d08-4936-8f4d-fa51ba6b78fd,S000120,2026-03-16T00:52:00+00:00,lms_forum,Diploma (Community Services),EDU164,8,What’s the format for the weekly reflection?,0
f3f4d4f2-a5b2-46e3-bfda-a841135e7d38,S000033,2026-03-16T03:36:00+00:00,lms_forum,Diploma (Community Services),IT201,4,I missed the live session but I’m up to date—where can I find the slides?,0
e584f658-05b8-4763-b206-4ee018768845,S000097,2026-03-16T06:02:00+00:00,chat,Diploma (Community Services),BUS293,5,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
9e03b6a3-5284-43d1-87ea-d7cb1ad16382,S000051,2026-03-16T09:32:00+00:00,support_ticket,Diploma (Community Services),EDU586,8,What’s the format for the weekly reflection?,0
45600f7f-41b6-4063-a02b-803faedf5077,S000112,2026-03-16T12:53:00+00:00,lms_forum,Bachelor (Business),DAT656,9,Where do we submit weekly reflection? I can’t find the link.,0
c0c2d85d-3d89-462e-aadf-ea01ef92a00b,S000188,2026-03-16T15:09:00+00:00,support_ticket,Micro-credential (Cybersecurity),BUS132,12,I failed final assessment and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
3f2ae3c7-75bf-4245-9e56-d8648f2f00ae,S000065,2026-03-16T18:31:00+00:00,lms_forum,Adult Education (Short Course),DAT332,2,Can you confirm the due date for assignment 1 in week 2?,0
4741c4cc-31a2-4b9c-9d42-9ccd70066807,S000131,2026-03-16T21:50:00+00:00,lms_forum,Diploma (Community Services),DAT280,10,Where do we submit quiz 2? I can’t find the link.,0
50f8e19f-06c5-401d-bb1b-edd8e2ba1e6d,S000067,2026-03-17T00:02:00+00:00,support_ticket,Adult Education (Short Course),EDU233,6,Do we need APA 7th for final assessment?,0
a8bda778-623c-4731-a5d8-723558195937,S000026,2026-03-17T03:15:00+00:00,email,Micro-credential (Cybersecurity),CYS257,1,How do I join a group for the group project?,0
4b55a2dd-3067-4933-9ded-0a86e5740870,S000105,2026-03-17T06:33:00+00:00,support_ticket,Adult Education (Short Course),EDU350,6,What’s the format for the weekly reflection?,0
45f114c7-5650-4862-a456-372935305703,S000077,2026-03-17T09:45:00+00:00,chat,Graduate Certificate (Data),BUS488,6,I failed to attach my file last time; can I resubmit the correct document?,0
5bae4eeb-c636-4ef5-990d-8635c8f2d1a4,S000192,2026-03-17T12:52:00+00:00,email,Bachelor (Business),COM152,2,Is there an extension process for assignment 1?,0
9308ad6e-c568-4657-bfbd-a36efb71e195,S000015,2026-03-17T15:41:00+00:00,support_ticket,Bachelor (Business),CYS210,9,I missed the live session but I’m up to date—where can I find the slides?,0
8827617e-3989-4eec-b292-293610b059ce,S000171,2026-03-17T18:24:00+00:00,chat,Micro-credential (Cybersecurity),IT626,11,I missed the live session but I’m up to date—where can I find the slides?,0
8199a12a-e35f-442e-87d7-5b5265c8c303,S000088,2026-03-17T21:39:00+00:00,support_ticket,Graduate Certificate (Data),IT363,10,I’m getting an error when uploading my file—any tips?,0
be1f71f9-ea41-4ff0-84b8-cbda30f05250,S000005,2026-03-18T00:46:00+00:00,lms_forum,Diploma (Community Services),COM247,2,Can someone explain question 3 on the practice quiz?,0
eaa56d35-934b-4422-a7be-ea11daeeb91f,S000065,2026-03-18T03:04:00+00:00,lms_forum,Adult Education (Short Course),IT638,2,I failed capstone submission and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
c58f572d-b971-487f-8665-c5bd33f59cb1,S000157,2026-03-18T06:24:00+00:00,lms_forum,Bachelor (Business),DAT279,12,Do we need APA 7th for assignment 1?,0
11b7809e-a3fb-4456-98fa-43ea536b75e6,S000163,2026-03-18T09:01:00+00:00,email,Bachelor (Business),COM564,2,Do we need APA 7th for weekly reflection?,0
a16c72ae-87c4-414e-89f8-d68f46f2501d,S000098,2026-03-18T12:44:00+00:00,email,Diploma (Community Services),EDU389,1,Is there an extension process for quiz 1?,0
c577985d-6cd7-4238-9274-46b9771bf455,S000085,2026-03-18T15:09:00+00:00,email,Bachelor (IT),EDU626,1,Can you confirm the due date for capstone submission in week 1?,0
514cb0fb-e06b-4ee4-8d9e-8e5c4bb7ffea,S000188,2026-03-18T18:09:00+00:00,lms_forum,Micro-credential (Cybersecurity),IT699,12,Do we need APA 7th for group project?,0
66e4cbf4-e6cf-4ee8-a565-1b32bd11cd25,S000035,2026-03-18T21:09:00+00:00,lms_forum,Micro-credential (Cybersecurity),CYS553,6,Can you confirm the due date for assignment 2 in week 6?,0
63a089eb-f68e-4c69-bd6b-2ba5a15da47c,S000167,2026-03-19T00:50:00+00:00,chat,Bachelor (IT),EDU667,2,I’m really behind in week 2 and I don’t think I can catch up. Can someone help me make a plan?,1
b34cb29e-6263-4606-a3be-f933b25e9637,S000077,2026-03-19T03:25:00+00:00,lms_forum,Graduate Certificate (Data),BUS690,3,I’m overwhelmed by the workload and I’m not sure I should continue this unit.,1
3c0c208c-b6b8-4e5d-93cc-c46c20931e3c,S000014,2026-03-19T06:12:00+00:00,lms_forum,Graduate Certificate (Data),BUS174,4,What’s the format for the weekly reflection?,0
55665d52-d401-4c60-8c3d-fd322d78f586,S000067,2026-03-19T09:22:00+00:00,lms_forum,Adult Education (Short Course),CYS582,10,I’m enjoying the unit so far—thanks for the clear explanations.,0
c14250b3-671a-4d60-a0ea-d709d0e3a571,S000108,2026-03-19T12:13:00+00:00,lms_forum,Bachelor (IT),EDU443,1,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
93d166e4-ab96-4758-9bea-7953705481bd,S000126,2026-03-19T15:44:00+00:00,lms_forum,Adult Education (Short Course),COM364,1,Where do we submit final assessment? I can’t find the link.,0
0830ec75-a7d5-41ce-a829-d20a162c8e08,S000130,2026-03-19T18:10:00+00:00,email,Graduate Certificate (Data),EDU244,7,I missed the live session but I’m up to date—where can I find the slides?,0
f9e5fc82-a1a2-48c0-9e12-302466a3be3c,S000138,2026-03-19T21:10:00+00:00,lms_forum,Bachelor (IT),EDU414,3,Is there a recording for this week’s lecture?,0
4778c770-8842-4225-8b7d-bf520d26fa92,S000064,2026-03-20T00:55:00+00:00,lms_forum,Graduate Certificate (Data),CYS483,3,What’s the format for the weekly reflection?,0
25ed9bce-2888-4e48-9614-bd68df5b9552,S000048,2026-03-20T03:09:00+00:00,email,Graduate Certificate (Data),EDU287,3,Is there an extension process for quiz 2?,0
94847ba5-f5d3-4905-979f-b1862d49c470,S000136,2026-03-20T06:51:00+00:00,lms_forum,Micro-credential (Cybersecurity),BUS399,7,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
db3fc2e0-50df-4110-8bc7-b7f0512a09a1,S000074,2026-03-20T09:37:00+00:00,lms_forum,Bachelor (Business),EDU466,7,I’ve missed several weeks due to personal commitments and I’m not sure I can recover this term.,1
a65636f0-b31e-4784-ad94-84f1e78423a5,S000131,2026-03-20T12:16:00+00:00,email,Diploma (Community Services),DAT459,2,I failed to attach my file last time; can I resubmit the correct document?,0
489a1bd9-cbdb-4a09-8ff2-3584480ea3ac,S000132,2026-03-20T15:13:00+00:00,email,Bachelor (Business),BUS697,6,I’m getting an error when uploading my file—any tips?,0
891f9e72-43b8-4e81-abf5-122579fc2a87,S000064,2026-03-20T18:29:00+00:00,lms_forum,Graduate Certificate (Data),EDU584,9,How do I join a group for the group project?,0
63a3ca8b-e08d-4eb9-ac81-2591c31e91d3,S000077,2026-03-20T21:02:00+00:00,chat,Graduate Certificate (Data),IT130,1,I missed the live session but I’m up to date—where can I find the slides?,0
495288e4-1f11-4cc9-aaa2-0b56d781ab5e,S000124,2026-03-21T00:02:00+00:00,support_ticket,Micro-credential (Cybersecurity),EDU429,10,Can you confirm the due date for quiz 1 in week 10?,0
14410e4c-a889-479f-bd70-4b6e25afcab7,S000148,2026-03-21T03:53:00+00:00,email,Micro-credential (Cybersecurity),BUS562,1,I failed quiz 1 and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
e6404799-cf2f-4bd8-bf1b-87cd61776c8e,S000028,2026-03-21T06:33:00+00:00,email,Adult Education (Short Course),IT653,6,I failed to attach my file last time; can I resubmit the correct document?,0
1f5300fc-c65c-402b-afb6-afb7b4a7c2f4,S000130,2026-03-21T09:14:00+00:00,lms_forum,Graduate Certificate (Data),IT683,5,How do I join a group for the group project?,0
46c2bbb2-a407-477e-9dbc-eb20c314c297,S000131,2026-03-21T12:03:00+00:00,support_ticket,Diploma (Community Services),DAT135,1,I failed to attach my file last time; can I resubmit the correct document?,0
9db18aff-eef0-4d67-8f99-03854e7f9db7,S000026,2026-03-21T15:31:00+00:00,email,Micro-credential (Cybersecurity),EDU335,4,I failed weekly reflection and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
388002e1-289c-40be-ac79-c8ec9874a3f6,S000144,2026-03-21T18:25:00+00:00,chat,Adult Education (Short Course),IT614,4,I’m struggling to understand the lectures and I’m too far behind to participate in tutorials.,1
88c42c03-5f20-4285-aea3-a12210a200a9,S000163,2026-03-21T21:37:00+00:00,lms_forum,Bachelor (Business),EDU581,1,Do we need APA 7th for quiz 1?,0
760f3f6f-30fd-441e-8246-adb0977fff02,S000058,2026-03-22T00:51:00+00:00,email,Bachelor (IT),IT460,11,I submitted assignment 2 late again. I’m worried about penalties and failing the unit.,1
0df3afeb-ef29-44b8-9077-6928b52e56f8,S000181,2026-03-22T03:13:00+00:00,lms_forum,Adult Education (Short Course),BUS339,10,I missed the live session but I’m up to date—where can I find the slides?,0
bb08fbc0-bf81-4adf-a34f-43a5de3d5ddf,S000086,2026-03-22T06:50:00+00:00,email,Bachelor (IT),COM408,11,What’s the format for the weekly reflection?,0
fadd883e-f5d7-4fc7-835d-c667df2eaeb6,S000043,2026-03-22T09:19:00+00:00,email,Graduate Certificate (Data),COM648,1,I’m getting an error when uploading my file—any tips?,0
39510423-5526-423c-95a7-0c288010bd2b,S000133,2026-03-22T12:18:00+00:00,lms_forum,Diploma (Community Services),EDU378,6,I’m enjoying the unit so far—thanks for the clear explanations.,0
9a1bd7bd-676f-4b93-94d2-905dc35b4441,S000052,2026-03-22T15:45:00+00:00,chat,Bachelor (Business),CYS457,7,What’s the format for the weekly reflection?,0
c97ca491-5263-4ca2-b2e8-b071f3b4c992,S000136,2026-03-22T18:22:00+00:00,lms_forum,Micro-credential (Cybersecurity),BUS574,5,Where do we submit quiz 1? I can’t find the link.,0
9df180a6-ffb8-44ae-b5b8-5ac5809b9c73,S000003,2026-03-22T21:26:00+00:00,support_ticket,Diploma (Community Services),CYS685,8,I’m struggling to understand the lectures and I’m too far behind to participate in tutorials.,1
2b1f18b9-9a5a-4528-97bb-aa89cd8cd5b7,S000112,2026-03-23T00:31:00+00:00,chat,Bachelor (Business),CYS208,1,I’m getting an error when uploading my file—any tips?,0
31dce424-7a7e-4790-b664-75c4be1d4bde,S000167,2026-03-23T03:05:00+00:00,lms_forum,Bachelor (IT),DAT123,7,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
1af88a27-31bf-40a0-bb0e-17bb11a9f645,S000051,2026-03-23T06:30:00+00:00,support_ticket,Diploma (Community Services),DAT390,3,How do I join a group for the group project?,0
083b4fed-c21c-483d-ad1d-2d8d964ee9ad,S000127,2026-03-23T09:22:00+00:00,email,Bachelor (IT),COM422,7,I failed to attach my file last time; can I resubmit the correct document?,0
623aed5a-c7ca-4b0d-bb4d-61c188202259,S000125,2026-03-23T12:30:00+00:00,email,Bachelor (Business),DAT323,2,Is there an extension process for quiz 2?,0
081c9b20-fc99-4fa9-9000-9591c8bb3487,S000026,2026-03-23T15:32:00+00:00,support_ticket,Micro-credential (Cybersecurity),BUS190,9,Can someone explain question 3 on the practice quiz?,0
7bcc38b6-cc98-4d3a-a41f-6d579db19c6d,S000191,2026-03-23T18:10:00+00:00,chat,Graduate Certificate (Data),COM531,11,Can you confirm the due date for assignment 2 in week 11?,0
cdac5d5d-0f95-4760-ab7a-a4a7a41ef397,S000044,2026-03-23T21:22:00+00:00,lms_forum,Diploma (Community Services),IT368,2,Can you confirm the due date for assignment 2 in week 2?,0
16abd782-f62d-4314-840d-c34abb492ed3,S000027,2026-03-24T00:37:00+00:00,email,Micro-credential (Cybersecurity),BUS304,6,What’s the format for the weekly reflection?,0
bc527348-be03-461b-907d-18e45cc74c78,S000098,2026-03-24T03:18:00+00:00,lms_forum,Diploma (Community Services),EDU470,4,Can someone explain question 3 on the practice quiz?,0
027a06eb-43ab-4dd5-8f8b-ea2e2a06c37d,S000004,2026-03-24T06:41:00+00:00,lms_forum,Bachelor (IT),BUS421,10,I missed the live session but I’m up to date—where can I find the slides?,0
79d0e3c0-8b51-437a-9031-55155df7887d,S000148,2026-03-24T09:02:00+00:00,support_ticket,Micro-credential (Cybersecurity),BUS588,10,I missed the live session but I’m up to date—where can I find the slides?,0
d2874e32-377f-402e-a4ea-84f3f156934b,S000029,2026-03-24T12:15:00+00:00,email,Bachelor (IT),DAT299,12,Can someone explain question 3 on the practice quiz?,0
cb72251b-7f70-457f-a85b-d6c52d1d009a,S000186,2026-03-24T15:01:00+00:00,lms_forum,Graduate Certificate (Data),EDU564,2,I’m considering withdrawing because I can’t keep up with work and study at the moment.,1
ad8ce8b9-abd1-4c83-b7ab-3fd88b2df7be,S000120,2026-03-24T18:01:00+00:00,lms_forum,Diploma (Community Services),COM401,1,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
d2006520-e16d-42cb-b9b1-93c88bf5b5be,S000168,2026-03-24T21:35:00+00:00,lms_forum,Micro-credential (Cybersecurity),COM660,11,I’m considering withdrawing because I can’t keep up with work and study at the moment.,1
73b05e28-fc97-430e-9f5d-cc6a24b36238,S000114,2026-03-25T00:29:00+00:00,lms_forum,Bachelor (Business),EDU116,1,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
bc18bb9e-0d8b-4106-b6b7-c0a85d35ac41,S000019,2026-03-25T03:49:00+00:00,lms_forum,Bachelor (Business),BUS138,5,Is there an extension process for quiz 1?,0
bcb4bc4e-05d8-4416-aa37-9bb288c3d6d5,S000124,2026-03-25T06:27:00+00:00,support_ticket,Micro-credential (Cybersecurity),IT204,6,I haven’t been able to access the LMS for days and I’ve fallen behind. I’m getting stressed about it.,1
08fde792-8279-49f0-bdf1-6d73d66ff2ac,S000086,2026-03-25T09:14:00+00:00,chat,Bachelor (IT),BUS247,12,Do we need APA 7th for assignment 1?,0
4160d5bd-4fc0-4660-9ec4-7aff35bae657,S000005,2026-03-25T12:22:00+00:00,lms_forum,Diploma (Community Services),DAT388,6,What’s the format for the weekly reflection?,0
205c9632-a4b4-4992-ac1a-674d6997c9a4,S000044,2026-03-25T15:45:00+00:00,email,Diploma (Community Services),BUS336,1,How do I join a group for the group project?,0
1a5f6db9-7eee-4e5a-9cdc-712b354c9d17,S000159,2026-03-25T18:27:00+00:00,chat,Graduate Certificate (Data),CYS677,11,Do we need APA 7th for final assessment?,0
76b6d7bb-8b84-4c94-8798-7a6c49b8dd6d,S000178,2026-03-25T21:02:00+00:00,email,Bachelor (Business),DAT275,2,I failed to attach my file last time; can I resubmit the correct document?,0
7a9cdbfe-db4b-4959-9508-665d58a38043,S000173,2026-03-26T00:10:00+00:00,email,Graduate Certificate (Data),DAT387,1,I failed to attach my file last time; can I resubmit the correct document?,0
91a7a146-618a-4676-80b2-fb884828e663,S000030,2026-03-26T03:49:00+00:00,email,Bachelor (IT),COM337,9,Where do we submit weekly reflection? I can’t find the link.,0
2bcbc8b4-85b0-496e-9c15-df5a426f6a23,S000061,2026-03-26T06:01:00+00:00,chat,Diploma (Community Services),IT259,9,Can someone explain question 3 on the practice quiz?,0
d89b2a2a-8cf0-4c6a-bf2c-9c7cf4a14f78,S000018,2026-03-26T09:41:00+00:00,email,Adult Education (Short Course),COM212,4,Is there a recording for this week’s lecture?,0
add4d3bd-a899-4663-a5e6-152e34816893,S000115,2026-03-26T12:01:00+00:00,support_ticket,Graduate Certificate (Data),COM486,3,What’s the format for the weekly reflection?,0
861e2452-706e-47b2-b6b8-40783ff30656,S000058,2026-03-26T15:37:00+00:00,chat,Bachelor (IT),CYS636,1,I keep getting low marks and I don’t know how to improve. I’m thinking of deferring.,1
1d03eb05-5ac6-4094-8e4d-9582eedc5dec,S000074,2026-03-26T18:53:00+00:00,lms_forum,Bachelor (Business),DAT575,10,I failed assignment 2 and I don’t understand what I’m doing wrong. I need guidance. Any chance to talk to someone?,1
a20a511a-6267-4cc9-9b06-df1bb5328481,S000170,2026-03-26T21:24:00+00:00,support_ticket,Bachelor (Business),EDU288,12,What’s the format for the weekly reflection?,0
d0493c22-9ced-4657-99ee-358e9a519451,S000058,2026-03-27T00:48:00+00:00,lms_forum,Bachelor (IT),COM409,1,I’m overwhelmed by the workload and I’m not sure I should continue this unit.,1
334f794b-b621-46f3-b06e-dce26c0319be,S000180,2026-03-27T03:31:00+00:00,email,Micro-credential (Cybersecurity),EDU482,12,I’m struggling to understand the lectures and I’m too far behind to participate in tutorials.,1
06d60d26-187b-44cf-bdad-5438b9e84dad,S000038,2026-03-27T06:26:00+00:00,email,Micro-credential (Cybersecurity),IT198,10,What’s the format for the weekly reflection?,0
fc2d3302-6343-4cdb-bdcd-aa51f8b92dc9,S000062,2026-03-27T09:31:00+00:00,lms_forum,Adult Education (Short Course),CYS605,3,I missed the live session but I’m up to date—where can I find the slides?,0
fa3dffe0-0058-4bbf-959e-9e0baa4145c3,S000042,2026-03-27T12:46:00+00:00,email,Diploma (Community Services),DAT247,7,Is there a recording for this week’s lecture?,0
5845a1b7-9118-46ae-b023-8599c4725642,S000089,2026-03-27T15:46:00+00:00,support_ticket,Bachelor (Business),BUS423,10,Is there a recording for this week’s lecture?,0
cd0defdc-b353-4711-9cae-3a51a9a7b18c,S000159,2026-03-27T18:12:00+00:00,email,Graduate Certificate (Data),DAT325,8,Where do we submit final assessment? I can’t find the link.,0
bbda5618-65b6-4457-b136-f3232e401f33,S000032,2026-03-27T21:25:00+00:00,lms_forum,Bachelor (Business),COM629,11,Can you confirm the due date for final assessment in week 11?,0
2a89f292-ea8c-4a97-97b0-4a8dceedcf3d,S000050,2026-03-28T00:28:00+00:00,lms_forum,Adult Education (Short Course),CYS235,7,I’ve missed two deadlines and I’m worried I’m going to fail. What are my options from here?,1
b26fbd2d-24f4-4b80-8291-a9716823e5e5,S000148,2026-03-28T03:31:00+00:00,lms_forum,Micro-credential (Cybersecurity),CYS517,3,What’s the format for the weekly reflection?,0
